TimeStamp,UserID,Title,Rating
2024-01-18 16:50:14,103216,big fish 2003,4
2024-01-18 17:35:41,13283,the empire strikes back 1980,4
2024-01-18 19:03:26,68500,what women want 2000,5
2024-01-18 20:23:41,37917,manhattan 1979,4
2024-01-18 20:51:35,118914,rush hour 1998,3
2024-01-14 01:25:36,99021,bull durham 1988,2
2024-01-14 01:46:54,198127,miracle on 34th street 1994,4
2024-01-14 03:04:10,212889,speed 1994,5
2024-01-14 05:16:19,48655,total recall 1990,3
2024-01-14 07:34:41,166521,ghost 1990,3
2024-01-14 11:09:07,34880,dr. strangelove or how i learned to stop worrying and love the bomb 1964,5
2024-01-14 12:08:05,12646,a beautiful mind 2001,4
2024-01-14 14:40:41,178578,dumb and dumber 1994,4
2024-01-14 15:16:40,213904,american history x 1998,4
2024-01-14 16:57:04,72763,kill bill vol. 2 2004,2
2024-01-14 17:24:16,129578,that thing you do 1996,5
2024-01-14 18:18:26,167786,time bandits 1981,2
2024-01-14 18:39:19,127847,teenage mutant ninja turtles 1990,1
2024-01-14 19:36:11,64033,beauty and the beast 1991,4
2024-01-14 20:03:18,19626,the vow 2012,3
2024-01-14 21:15:35,18165,big daddy 1999,3
2024-01-14 21:40:43,108129,the flintstones 1994,3
2024-01-14 21:42:29,79445,house of flying daggers 2004,5
2024-01-14 22:04:19,157811,dumbo 1941,5
2024-01-14 22:52:50,213904,batman begins 2005,4
2024-01-14 23:01:52,138108,rocky iii 1982,3
2024-01-14 23:21:20,166521,richard iii 1995,4
2024-01-15 00:52:30,10017,the life aquatic with steve zissou 2004,5
2024-01-15 01:29:01,68500,pearl harbor 2001,4
2024-01-15 02:03:05,57239,strange days 1995,4
2024-01-15 02:04:56,123946,rocky 1976,3
2024-01-15 03:51:31,214076,liar liar 1997,4
2024-01-15 05:23:39,114287,the green mile 1999,4
2024-01-15 07:05:02,56273,princess mononoke 1997,4
2024-01-15 08:09:08,66124,the doors 1991,1
2024-01-15 10:57:16,26230,backdraft 1991,2
2024-01-15 11:54:54,99307,ladyhawke 1985,4
2024-01-15 12:19:56,72763,deliverance 1972,3
2024-01-15 15:19:44,188694,pretty in pink 1986,4
2024-01-15 15:35:30,120401,the prophecy 1995,3
2024-01-15 17:44:45,202756,the net 1995,5
2024-01-15 18:51:47,169209,driving miss daisy 1989,5
2024-01-15 19:36:43,188694,apocalypse now 1979,4
2024-01-15 21:59:32,83166,waterworld 1995,2
2024-01-15 22:16:17,26230,the last emperor 1987,3
2024-01-15 22:31:00,18165,the stepford wives 2004,1
2024-01-15 23:14:26,212713,grumpier old men 1995,1
2024-01-15 23:15:45,80879,blast from the past 1999,3
2024-01-15 23:20:01,109230,last action hero 1993,5
2024-01-15 23:41:23,118066,200 cigarettes 1999,5
2024-01-15 23:53:02,120401,mary reilly 1996,2
2024-01-16 01:24:47,34697,lethal weapon 4 1998,4
2024-01-16 01:34:51,57239,charlies angels full throttle 2003,4
2024-01-16 02:16:00,17358,all about my mother 1999,5
2024-01-16 02:28:40,57825,cloud atlas 2012,4
2024-01-16 03:00:02,147607,north by northwest 1959,4
2024-01-16 03:38:47,99307,lolita 1962,3
2024-01-16 11:11:29,210358,bad news bears 2005,1
2024-01-16 11:15:23,189620,the filth and the fury 2000,4
2024-01-16 11:33:30,135183,the color purple 1985,5
2024-01-16 12:30:20,118914,king kong 1976,5
2024-01-18 22:03:23,103216,the shawshank redemption 1994,5
2024-01-18 22:09:47,57471,drumline 2002,2
2024-01-18 22:35:52,122661,jurassic park 1993,4
2024-01-18 23:17:02,159255,annie hall 1977,2
2024-01-19 00:11:10,202573,the triplets of belleville 2003,3
2024-01-19 01:21:12,89798,twister 1996,3
2024-01-19 01:47:56,123106,romy and micheles high school reunion 1997,2
2024-01-19 02:17:29,140403,eraser 1996,2
2024-01-19 03:53:44,138108,the incredibles 2004,2
2024-01-19 04:06:02,19626,the matrix 1999,4
2024-01-19 04:34:52,57825,adaptation. 2002,4
2024-01-19 09:49:15,212889,gladiator 2000,5
2024-01-19 10:24:31,135183,the karate kid 1984,4
2024-01-19 13:52:58,117647,indiana jones and the temple of doom 1984,5
2024-01-19 14:47:44,201153,trainspotting 1996,5
2024-01-19 17:06:08,114380,multiplicity 1996,3
2024-01-19 17:51:59,212713,the lord of the rings the return of the king 2003,5
2024-01-19 19:29:29,135183,double team 1997,2
2024-01-19 20:02:49,120401,fargo 1996,5
2024-01-19 20:53:15,79445,never been kissed 1999,3
2024-01-19 21:02:15,169209,sneakers 1992,3
2024-01-19 23:31:54,192392,a beautiful mind 2001,4
2024-01-20 00:14:45,12646,mrs. doubtfire 1993,3
2024-01-20 01:02:21,49417,bulletproof monk 2003,1
2024-01-20 01:06:15,117647,enemy of the state 1998,5
2024-01-20 01:25:59,10017,before midnight 2013,5
2024-01-20 02:02:57,189620,the eyes of tammy faye 2000,4
2024-01-20 03:04:45,159255,the shawshank redemption 1994,3
2024-01-20 03:27:18,33384,high fidelity 2000,3
2024-01-20 03:38:39,64033,much ado about nothing 1993,4
2024-01-20 07:53:03,198127,rob roy 1995,4
2024-01-20 11:28:11,83166,crimson tide 1995,3
2024-01-20 11:52:54,27098,terminator 2 judgment day 1991,5
2024-01-20 12:47:43,108129,demolition man 1993,4
2024-01-20 15:28:42,64911,the nightmare before christmas 1993,3
2024-01-20 16:06:51,72763,junior 1994,3
2024-01-20 16:43:30,147607,tarzan 1999,5
2024-01-20 19:04:30,29465,romy and micheles high school reunion 1997,1
2024-01-20 19:05:42,56273,the empire strikes back 1980,5
2024-01-20 19:20:00,57825,go 1999,4
2024-01-20 19:59:55,166521,outbreak 1995,3
2024-01-20 20:05:56,135183,swingers 1996,4
2024-01-20 20:11:52,39417,swimming with sharks 1994,3
2024-01-20 21:55:13,97819,born on the fourth of july 1989,5
2024-01-20 22:08:13,12634,a bugs life 1998,4
2024-01-20 22:22:14,19626,world war z 2013,4
2024-01-21 00:24:03,98200,men in black 1997,2
2024-01-21 00:42:53,127847,american pie 1999,2
2024-01-21 01:08:05,118066,a clockwork orange 1971,5
2024-01-21 02:30:47,192392,the pelican brief 1993,4
2024-01-21 02:36:38,89798,jerry maguire 1996,5
2024-01-21 04:16:26,12646,schindlers list 1993,4
2024-01-21 04:49:16,83810,gettysburg 1993,3
2024-01-16 14:05:17,64033,the sting 1973,3
2024-01-16 18:12:31,185954,chinatown 1974,4
2024-01-16 18:26:38,83810,18 again 1988,4
2024-01-16 18:58:56,103216,robocop 3 1993,3
2024-01-16 19:55:43,159255,the lion king 1994,4
2024-01-16 20:08:36,112977,inglourious basterds 2009,2
2024-01-16 20:37:17,140403,forrest gump 1994,4
2024-01-16 21:06:32,35977,natural born killers 1994,4
2024-01-16 21:40:07,206061,shakespeare in love 1998,5
2024-01-16 22:03:57,198127,independence day 1996,3
2024-01-17 00:21:38,154319,the chamber 1996,3
2024-01-17 01:42:53,188694,to kill a mockingbird 1962,3
2024-01-17 01:58:33,12634,aliens 1986,5
2024-01-17 03:17:09,64033,top gun 1986,4
2024-01-17 04:45:33,175286,something to talk about 1995,2
2024-01-17 05:03:01,33384,intolerable cruelty 2003,3
2024-01-17 08:28:09,89798,that thing you do 1996,4
2024-01-17 10:24:00,153678,clueless 1995,4
2024-01-17 14:26:58,212713,show me love 1998,1
2024-01-17 16:29:07,119482,zoolander 2001,5
2024-01-17 17:02:52,108129,the mask 1994,4
2024-01-17 17:42:08,57825,how to train your dragon 2010,4
2024-01-17 19:02:35,199429,dick tracy 1990,4
2024-01-17 19:14:07,72763,eternal sunshine of the spotless mind 2004,1
2024-01-17 20:56:13,10017,searching for sugar man 2012,3
2024-01-17 21:02:04,183476,ghostbusters 1984,3
2024-01-17 21:19:55,34697,raiders of the lost ark 1981,5
2024-01-17 21:40:41,26230,reality bites 1994,4
2024-01-17 22:01:08,37917,the dark knight 2008,3
2024-01-17 22:48:19,64033,reservoir dogs 1992,5
2024-01-17 23:19:38,188694,the matrix reloaded 2003,3
2024-01-18 01:00:57,198038,the generals daughter 1999,2
2024-01-18 01:20:55,1426,star wars episode i - the phantom menace 1999,3
2024-01-18 04:09:36,79445,crouching tiger_ hidden dragon 2000,5
2024-01-18 05:23:40,117647,the lord of the rings the two towers 2002,5
2024-01-18 06:00:52,118914,fast  furious 2009,5
2024-01-18 07:37:03,68500,miss congeniality 2000,5
2024-01-18 08:17:32,58814,pay it forward 2000,5
2024-01-18 08:47:30,62193,the boy in the striped pyjamas 2008,4
2024-01-18 08:49:58,190678,pinocchio 1940,4
2024-01-18 09:41:44,12634,raising arizona 1987,4
2024-01-18 10:14:42,159255,kung fu panda 2008,5
2024-01-18 13:48:10,212889,little man tate 1991,3
2024-01-18 14:22:06,127847,indiana jones and the temple of doom 1984,1
2024-01-18 15:53:47,18165,forgetting sarah marshall 2008,3
2024-01-18 16:59:34,101375,ghostbusters 1984,4
2024-01-18 17:23:54,169209,crocodile dundee 1986,2
2024-01-18 18:30:25,213904,dr. no 1962,4
2024-01-18 19:49:33,118066,when harry met sally... 1989,4
2024-01-18 20:01:27,34880,the untouchables 1987,4
2024-01-18 20:07:06,109230,like water for chocolate 1992,5
2024-01-18 21:15:43,108129,the specialist 1994,3
2024-01-18 22:46:04,13283,breakfast at tiffanys 1961,4
2024-01-21 06:44:24,83166,cliffhanger 1993,4
2024-01-21 06:56:51,49417,godzilla 2000 1999,3
2024-01-21 11:40:28,117647,ace ventura when nature calls 1995,5
2024-01-21 11:44:13,167786,the craft 1996,2
2024-01-21 18:20:08,122661,the lion king 1994,4
2024-01-21 18:29:30,99021,the dark crystal 1982,5
2024-01-21 18:57:56,199429,the kid 2000,5
2024-01-21 18:58:56,58814,ice age dawn of the dinosaurs 2009,4
2024-01-21 19:02:03,159255,star wars episode iii - revenge of the sith 2005,1
2024-01-21 20:21:32,29465,batman  robin 1997,2
2024-01-21 20:34:23,135183,rob roy 1995,3
2024-01-21 21:05:29,167786,sleepers 1996,4
2024-01-21 21:29:38,62136,big daddy 1999,3
2024-01-21 21:55:21,101375,the princess bride 1987,5
2024-01-21 22:24:21,129578,the mirror has two faces 1996,4
2024-01-21 23:01:02,108129,stargate 1994,4
2024-01-21 23:28:30,213904,indiana jones and the kingdom of the crystal skull 2008,3
2024-01-22 02:27:00,32366,the matrix reloaded 2003,1
2024-01-22 02:28:59,64033,goodfellas 1990,4
2024-01-22 03:40:36,202756,the lion king 1994,5
2024-01-22 07:15:56,212713,terminator 3 rise of the machines 2003,1
2024-01-22 11:46:45,48655,the kid 1921,3
2024-01-22 11:52:10,99307,chocolat 1988,3
2024-01-22 15:42:05,40287,the outlaw josey wales 1976,4
2024-01-22 15:45:52,117647,eraser 1996,5
2024-01-22 15:55:05,64911,the silence of the lambs 1991,4
2024-01-22 18:21:51,37917,the princess bride 1987,4
2024-01-22 18:50:43,178578,cliffhanger 1993,3
2024-01-22 20:11:27,57239,independence day 1996,2
2024-01-22 20:55:24,83166,true lies 1994,3
2024-01-22 21:14:57,118066,a close shave 1995,5
2024-01-22 22:26:16,103216,species ii 1998,4
2024-01-22 22:32:51,12646,tomorrow never dies 1997,3
2024-01-22 22:56:35,101375,waking ned 1998,5
2024-01-23 00:01:10,109230,heat 1995,5
2024-01-23 00:40:41,135183,lethal weapon 3 1992,4
2024-01-23 00:57:50,147607,u.s. marshals 1998,3
2024-01-23 01:22:33,138108,the man who would be king 1975,4
2024-01-23 02:53:30,58814,underworld evolution 2006,5
2024-01-23 03:11:16,34880,dogma 1999,5
2024-01-23 03:28:25,188694,terminator 2 judgment day 1991,3
2024-01-23 03:47:44,12634,big 1988,4
2024-01-23 05:29:17,199429,chicken run 2000,2
2024-01-23 08:19:39,10017,beavis and butt-head do america 1996,5
2024-01-23 11:16:33,206061,the lord of the rings the fellowship of the ring 2001,5
2024-01-23 13:22:18,145375,ghostbusters 1984,5
2024-01-23 13:39:37,34697,dangerous minds 1995,3
2024-01-23 14:21:18,192392,annie hall 1977,3
2024-01-23 16:59:43,127039,romy and micheles high school reunion 1997,3
2024-01-18 23:08:56,17358,annie hall 1977,3
2024-01-19 00:17:03,35977,ali g indahouse 2002,4
2024-01-19 00:40:58,198127,jurassic park 1993,3
2024-01-19 01:15:52,12634,shaft 1971,3
2024-01-19 01:55:34,48655,bowfinger 1999,3
2024-01-19 05:23:29,57239,princess blade 2001,2
2024-01-19 09:27:56,64033,shadowlands 1993,4
2024-01-19 10:07:49,199429,x-men 2000,5
2024-01-19 12:14:51,129578,the people vs. larry flynt 1996,2
2024-01-19 15:22:52,112977,howls moving castle 2004,4
2024-01-19 15:53:33,49417,rocknrolla 2008,3
2024-01-19 16:51:25,57239,beavis and butt-head do america 1996,1
2024-01-19 18:02:02,34697,indiana jones and the last crusade 1989,5
2024-01-19 18:28:19,101375,american beauty 1999,5
2024-01-19 19:26:02,118914,kill bill vol. 2 2004,5
2024-01-19 20:38:53,157811,scary movie 2 2001,4
2024-01-19 21:39:34,89763,dumb and dumber 1994,3
2024-01-19 21:49:58,122661,the little mermaid 1989,4
2024-01-19 22:00:38,37917,dreams 1990,4
2024-01-20 00:08:52,19626,the lord of the rings the return of the king 2003,5
2024-01-20 01:53:33,114287,finding nemo 2003,4
2024-01-20 02:10:09,167786,singin in the rain 1952,4
2024-01-20 02:53:46,94422,in the name of the father 1993,5
2024-01-20 03:39:31,118066,shutter island 2010,4
2024-01-20 04:43:06,58814,tarzan 1999,4
2024-01-20 04:49:02,83810,101 dalmatians 1996,4
2024-01-20 05:05:56,26230,shall we dance 1996,4
2024-01-20 05:42:50,127847,clue 1985,2
2024-01-20 05:42:57,48655,groundhog day 1993,3
2024-01-20 07:40:48,201153,city of god 2002,4
2024-01-20 11:47:36,13283,miss congeniality 2000,4
2024-01-20 13:11:57,119482,almost famous 2000,4
2024-01-20 13:12:37,62136,g.i. jane 1997,3
2024-01-20 15:18:32,57825,the shawshank redemption 1994,5
2024-01-20 17:02:12,189234,forrest gump 1994,5
2024-01-20 17:44:59,148365,eraser 1996,3
2024-01-20 17:53:45,114380,big bully 1996,5
2024-01-20 19:17:27,66124,stripes 1981,2
2024-01-20 19:29:45,212713,rain man 1988,1
2024-01-20 19:57:29,201153,requiem for a dream 2000,5
2024-01-20 20:43:50,198127,don juan demarco 1994,5
2024-01-20 20:57:21,129578,fargo 1996,5
2024-01-20 20:57:47,79445,billy elliot 2000,5
2024-01-20 20:58:40,109230,jumanji 1995,3
2024-01-20 23:09:39,72763,the day of the jackal 1973,5
2024-01-20 23:13:23,122661,a beautiful mind 2001,4
2024-01-20 23:54:23,76820,fantasia 2000 1999,3
2024-01-21 02:22:45,120195,eraser 1996,3
2024-01-23 17:53:07,57825,the untouchables 1987,4
2024-01-23 18:20:38,57825,desperado 1995,5
2024-01-23 20:08:43,120195,austin powers international man of mystery 1997,5
2024-01-23 23:05:04,166521,taxi driver 1976,5
2024-01-23 23:16:24,48655,who framed roger rabbit 1988,5
2024-01-23 23:45:47,123946,the andromeda strain 1971,3
2024-01-24 00:29:58,97819,the silence of the lambs 1991,4
2024-01-24 01:42:42,198038,unbreakable 2000,3
2024-01-24 02:25:32,39417,kolya 1996,4
2024-01-24 02:34:36,83166,dances with wolves 1990,5
2024-01-24 02:43:46,108129,the three musketeers 1993,3
2024-01-24 02:54:31,103216,patch adams 1998,4
2024-01-24 03:04:46,148365,tin cup 1996,4
2024-01-24 05:12:14,79445,theres something about mary 1998,1
2024-01-24 09:29:36,199429,down to you 2000,3
2024-01-24 09:55:50,189620,american movie 1999,5
2024-01-24 10:12:39,17358,being john malkovich 1999,4
2024-01-24 10:19:33,27098,saving private ryan 1998,4
2024-01-24 13:14:51,167786,best in show 2000,3
2024-01-24 13:17:25,83810,the four feathers 2002,3
2024-01-24 14:10:17,122661,beauty and the beast 1991,4
2024-01-24 15:45:46,175286,goldeneye 1995,3
2024-01-24 15:58:45,58814,ghost rider 2007,5
2024-01-24 16:35:19,33384,cannonball run ii 1984,3
2024-01-24 18:59:21,12634,taxi driver 1976,5
2024-01-24 19:50:03,33384,big trouble in little china 1986,4
2024-01-24 21:24:56,103216,shades of ray 2008,5
2024-01-24 22:16:41,89619,ghost in the shell 1995,3
2024-01-24 23:07:20,129578,jack 1996,3
2024-01-25 01:34:01,108129,pretty woman 1990,4
2024-01-25 02:31:40,201153,as good as it gets 1997,4
2024-01-25 03:31:28,64911,the flintstones 1994,1
2024-01-25 04:29:47,198038,the patriot 2000,3
2024-01-25 06:02:33,127847,last action hero 1993,1
2024-01-25 06:44:16,49417,aladdin 1992,4
2024-01-25 08:08:46,127039,wild wild west 1999,3
2024-01-25 09:03:49,34880,the good_ the bad and the ugly 1966,3
2024-01-25 10:46:28,212889,erin brockovich 2000,4
2024-01-25 16:59:16,199429,the road to el dorado 2000,4
2024-01-25 17:32:17,39417,dr. strangelove or how i learned to stop worrying and love the bomb 1964,4
2024-01-25 19:37:04,101375,the sixth sense 1999,5
2024-01-25 19:57:42,37917,fargo 1996,3
2024-01-25 21:06:16,112977,the departed 2006,2
2024-01-25 21:06:24,192392,the apartment 1960,4
2024-01-25 21:31:47,109230,sleepless in seattle 1993,3
2024-01-25 21:37:40,68500,vertical limit 2000,3
2024-01-25 22:59:38,114287,twister 1996,3
2024-01-25 23:08:04,56273,manon of the spring 1986,4
2024-01-25 23:18:04,166521,braveheart 1995,3
2024-01-25 23:27:01,122661,election 1999,4
2024-01-26 00:51:25,32366,dangerous minds 1995,4
2024-01-26 01:33:20,183476,thank you for smoking 2005,3
2024-01-26 01:57:18,157811,beavis and butt-head do america 1996,4
2024-01-26 02:03:15,103216,catch me if you can 2002,5
2024-01-26 03:54:42,62193,hair 1979,4
2024-01-26 04:12:58,123106,emma 1996,1
2024-01-26 05:02:57,212713,the blues brothers 1980,3
2024-01-26 05:25:32,202573,cube 1997,4
2024-01-26 05:29:48,159255,the cabin in the woods 2012,4
2024-01-26 06:32:52,198038,psycho 1960,4
2024-01-26 11:00:34,80879,the secret life of walter mitty 2013,4
2024-01-26 12:15:44,98200,bowfinger 1999,4
2024-01-26 16:49:14,140403,the fifth element 1997,4
2024-01-26 17:01:46,169209,the far country 1955,1
2024-01-26 19:29:27,49417,slumdog millionaire 2008,4
2024-01-26 20:06:12,10017,the avengers 2012,4
2024-01-26 20:57:17,129578,mission impossible 1996,3
2024-01-26 22:00:08,103216,miracle on 34th street 1994,4
2024-01-26 22:59:16,118914,blade ii 2002,4
2024-01-26 23:57:15,140403,jumanji 1995,3
2024-01-27 00:39:39,145375,the talented mr. ripley 1999,3
2024-01-27 01:34:47,101375,a grand day out 1990,5
2024-01-27 01:44:06,83166,outbreak 1995,3
2024-01-27 02:12:17,192392,species 1995,3
2024-01-27 02:17:53,79445,amadeus 1984,4
2024-01-27 04:44:20,213904,back to the future part ii 1989,4
2024-01-27 05:13:45,206061,edtv 1999,4
2024-01-27 11:27:15,127847,stir of echoes 1999,1
2024-01-27 12:36:21,34880,crocodile dundee ii 1988,3
2024-01-27 13:38:49,40287,walk the line 2005,4
2024-01-27 15:31:32,123946,city of god 2002,3
2024-01-27 16:02:52,58814,hercules 1997,3
2024-01-27 19:05:29,129578,james and the giant peach 1996,4
2024-01-27 20:40:29,99307,terminator 3 rise of the machines 2003,3
2024-01-27 21:01:28,167786,ronin 1998,3
2024-01-27 22:16:53,68500,the fast and the furious 2001,4
2024-01-27 22:42:54,57825,toy story 2 1999,4
2024-01-27 23:30:34,76820,grease 2 1982,2
2024-01-27 23:34:00,39417,young doctors in love 1982,3
2024-01-28 00:09:53,35977,donnie darko 2001,4
2024-01-28 00:53:02,118914,bye bye love 1995,3
2024-01-28 01:00:21,157997,akira 1988,5
2024-01-28 02:02:45,34697,the hangover part ii 2011,5
2024-01-28 05:31:16,103216,d3 the mighty ducks 1996,5
2024-01-28 05:53:27,49417,the game 1997,4
2024-01-28 08:26:41,178578,batman 1989,3
2024-01-28 09:52:19,29465,snatch 2000,5
2024-01-28 14:51:51,202756,speed 1994,5
2024-01-28 14:52:42,213904,goodfellas 1990,4
2024-01-21 11:50:43,206061,not another teen movie 2001,4
2024-01-21 12:44:05,33384,the trouble with harry 1955,3
2024-01-21 16:17:44,118914,big fat liar 2002,3
2024-01-21 16:42:31,175286,aladdin 1992,4
2024-01-21 16:59:01,212889,raiders of the lost ark 1981,5
2024-01-21 17:21:27,213904,the perfect storm 2000,3
2024-01-21 17:43:43,140403,the usual suspects 1995,4
2024-01-21 18:35:19,26230,the doors 1991,4
2024-01-21 22:30:04,123106,highlander 1986,1
2024-01-21 22:40:31,80879,braveheart 1995,4
2024-01-21 22:42:33,76820,a little princess 1995,3
2024-01-21 23:28:57,127847,a dogs life 1918,3
2024-01-22 00:02:51,97819,cape fear 1991,4
2024-01-22 03:31:49,189620,the war room 1993,4
2024-01-22 06:31:08,34697,safe house 2012,5
2024-01-22 06:53:03,157811,eyes wide shut 1999,2
2024-01-22 10:21:32,12646,mission impossible ii 2000,2
2024-01-22 16:23:05,33384,hero 1992,1
2024-01-22 17:37:39,19626,argo 2012,5
2024-01-22 18:36:24,214076,the fifth element 1997,4
2024-01-22 20:19:05,62136,cinderella 1950,3
2024-01-22 21:11:37,48655,beauty and the beast 1991,3
2024-01-22 21:16:45,140403,jurassic park 1993,4
2024-01-22 21:51:12,157811,backdraft 1991,2
2024-01-22 22:33:09,114380,willy wonka  the chocolate factory 1971,3
2024-01-22 22:52:24,17358,reservoir dogs 1992,4
2024-01-23 01:09:42,198127,like water for chocolate 1992,4
2024-01-23 01:45:48,129578,white squall 1996,4
2024-01-23 02:51:48,49417,donnie darko 2001,4
2024-01-23 04:37:02,153678,the full monty 1997,4
2024-01-23 05:17:49,198038,spartacus 1960,4
2024-01-23 06:53:19,19626,the croods 2013,3
2024-01-23 08:58:10,76820,the princess bride 1987,3
2024-01-23 10:17:46,157997,casablanca 1942,5
2024-01-23 10:23:01,64033,amityville ii the possession 1982,2
2024-01-23 13:07:45,89798,star wars 1977,5
2024-01-23 14:08:53,80879,the interview 2014,3
2024-01-23 18:03:50,212713,theres something about mary 1998,3
2024-01-23 18:25:53,83810,red cliff 2008,4
2024-01-23 18:39:02,212889,alien 1979,5
2024-01-23 19:40:36,190678,dances with wolves 1990,4
2024-01-28 15:22:10,37917,erin brockovich 2000,5
2024-01-28 15:32:24,1426,the kids are all right 2010,4
2024-01-28 17:15:51,40287,this is spinal tap 1984,3
2024-01-28 17:37:38,159255,the fly 1986,3
2024-01-28 18:17:45,83810,courage under fire 1996,3
2024-01-28 18:41:22,27098,hackers 1995,4
2024-01-28 18:58:17,19626,the intouchables 2011,5
2024-01-28 20:55:05,118914,the godfather 1972,3
2024-01-28 21:11:29,118066,40 days and 40 nights 2002,3
2024-01-28 21:20:56,79445,indiana jones and the last crusade 1989,4
2024-01-28 22:43:06,32366,searching for bobby fischer 1993,4
2024-01-28 23:06:06,29465,lord of war 2005,4
2024-01-28 23:12:36,112977,the conformist 1970,3
2024-01-29 01:21:18,202573,schindlers list 1993,3
2024-01-29 01:28:07,12634,braveheart 1995,3
2024-01-29 02:47:20,62136,charlottes web 1973,3
2024-01-29 04:18:58,167786,cinderella 1950,4
2024-01-29 05:27:06,57825,star wars episode i - the phantom menace 1999,3
2024-01-29 05:45:15,89798,swingers 1996,5
2024-01-29 05:48:50,198038,sphere 1998,3
2024-01-29 08:34:19,62193,the pianist 2002,4
2024-01-29 15:30:33,82362,darkman 1990,4
2024-01-29 16:24:49,135183,titanic 1997,4
2024-01-29 17:03:27,57471,the shawshank redemption 1994,5
2024-01-29 18:45:52,148365,heat 1995,3
2024-01-29 19:22:02,206061,troy 2004,4
2024-01-29 19:46:27,199429,snow day 2000,3
2024-01-29 20:37:37,189234,liar liar 1997,3
2024-01-29 21:27:04,82362,once upon a time in the west 1968,4
2024-01-29 22:02:51,57239,support your local sheriff 1969,4
2024-01-29 23:33:23,212889,moonraker 1979,3
2024-01-29 23:39:08,166521,the remains of the day 1993,5
2024-01-30 00:02:19,1426,willy wonka  the chocolate factory 1971,2
2024-01-30 00:58:51,79445,the wedding singer 1998,3
2024-01-30 01:22:07,103216,species 1995,4
2024-01-30 01:47:06,159255,edward scissorhands 1990,4
2024-01-30 01:59:08,123946,soylent green 1973,4
2024-01-30 05:41:22,157811,jurassic park 1993,4
2024-01-30 06:21:09,127847,excalibur 1981,3
2024-01-30 06:32:25,12646,willy wonka  the chocolate factory 1971,3
2024-01-30 07:47:33,201153,reservoir dogs 1992,5
2024-01-30 08:19:54,83810,tae guk gi the brotherhood of war 2004,4
2024-01-30 09:07:49,112977,the godfather part ii 1974,3
2024-01-30 13:02:40,192392,bridget joness diary 2001,4
2024-01-30 13:13:24,13283,the lord of the rings the return of the king 2003,3
2024-01-30 13:39:16,189620,mr. death the rise and fall of fred a. leuchter_ jr. 1999,4
2024-01-30 14:34:18,129578,the godfather 1972,2
2024-01-30 15:46:09,26230,nausica of the valley of the wind 1984,5
2024-01-30 16:35:54,190678,schindlers list 1993,5
2024-01-30 17:20:25,33384,papillon 1973,5
2024-01-30 17:45:50,64033,20_000 leagues under the sea 1954,3
2024-01-30 17:57:18,154319,daylight 1996,3
2024-01-30 18:52:02,122661,traffic 2000,3
2024-01-30 20:04:45,140403,terminator 2 judgment day 1991,5
2024-01-23 20:07:20,169209,the bourne ultimatum 2007,3
2024-01-23 21:36:02,99307,star trek ii the wrath of khan 1982,3
2024-01-23 22:00:04,210358,eagle vs shark 2007,3
2024-01-23 22:05:41,109230,cliffhanger 1993,3
2024-01-23 22:35:57,66124,tootsie 1982,3
2024-01-23 22:53:07,32366,the madness of king george 1994,4
2024-01-23 23:30:27,178578,waterworld 1995,2
2024-01-24 00:11:48,147607,casablanca 1942,5
2024-01-24 01:06:40,89798,donnie brasco 1997,4
2024-01-24 01:59:17,188694,pulp fiction 1994,5
2024-01-24 02:04:18,68500,proof of life 2000,3
2024-01-24 04:41:39,117647,superman 1978,3
2024-01-24 05:17:09,140403,who framed roger rabbit 1988,4
2024-01-24 05:43:02,159255,the princess bride 1987,3
2024-01-24 06:32:47,101375,national lampoons christmas vacation 1989,2
2024-01-24 09:06:22,212713,dragonheart 1996,1
2024-01-24 09:42:19,214076,the game 1997,3
2024-01-24 18:22:16,72763,the pianist 2002,3
2024-01-24 19:09:21,212713,ace ventura when nature calls 1995,4
2024-01-24 20:17:41,1899,when harry met sally... 1989,4
2024-01-24 23:01:32,79445,the muppet movie 1979,4
2024-01-24 23:48:55,83810,alexander 2004,4
2024-01-25 00:05:25,198127,courage under fire 1996,4
2024-01-25 00:12:13,178578,addams family values 1993,3
2024-01-25 00:17:14,147607,the godfather 1972,4
2024-01-25 00:21:06,101375,groundhog day 1993,4
2024-01-25 00:40:16,66124,three colors red 1994,4
2024-01-25 00:49:19,120195,muppet treasure island 1996,4
2024-01-25 01:33:34,169209,catch me if you can 2002,4
2024-01-25 01:41:15,122661,braveheart 1995,4
2024-01-25 02:06:59,26230,amlie 2001,4
2024-01-25 02:31:48,175286,the sound of music 1965,1
2024-01-25 03:34:20,48655,ace ventura pet detective 1994,3
2024-01-25 03:43:28,57239,pulp fiction 1994,5
2024-01-25 04:59:12,123106,superman ii 1980,1
2024-01-25 05:15:42,64033,full metal jacket 1987,3
2024-01-25 06:31:02,114287,lock_ stock and two smoking barrels 1998,5
2024-01-25 08:01:22,118066,american beauty 1999,5
2024-01-25 08:53:12,97819,police academy 1984,2
2024-01-25 15:21:08,153678,a perfect murder 1998,4
2024-01-25 18:40:31,178578,stargate 1994,3
2024-01-25 19:23:35,129578,the rock 1996,3
2024-01-25 20:04:51,48655,slums of beverly hills 1998,3
2024-01-25 20:21:58,214076,return of the jedi 1983,5
2024-01-25 21:42:50,40287,rumor has it... 2005,3
2024-01-25 21:55:19,26230,blue velvet 1986,5
